customer_id,age,gender,annual_income,spending_score,membership_years,online_purchases,discount_usage,churn,gender_encoded,income_per_purchase,spending_to_income_ratio,engagement_score,discount_sensitivity,age_group
1515,38,Female,36199,52,5.2,132,0.21,False,0,272.17293233082705,1.4365037708223984,686.4,10.92,Millennials
1516,44,Female,92827,47,8.5,162,0.34,True,0,569.4907975460122,0.5063182048326457,1377.0,15.98,Gen X
1517,48,Female,126464,7,8.4,197,0.81,False,0,638.7070707070707,0.05535172064777328,1654.8000000000002,5.67,Gen X
1518,23,Female,20112,11,4.3,161,0.7,True,0,124.14814814814815,0.5469371519490851,692.3,7.699999999999999,Gen Z
1519,44,Female,107051,61,3.7,121,0.77,False,0,877.4672131147541,0.569821860608495,447.70000000000005,46.97,Gen X
1520,57,Female,39581,68,5.2,197,0.44,True,0,199.90404040404042,1.7179960081857457,1024.4,29.92,Gen X
1521,51,Male,134228,25,5.9,38,0.72,True,1,3441.74358974359,0.18625026075036505,224.20000000000002,18.0,Gen X
1522,29,Female,79722,12,2.8,122,0.39,False,0,648.1463414634146,0.15052306766011891,341.59999999999997,4.68,Millennials
1523,62,Male,112036,26,8.0,26,0.21,False,1,4149.481481481482,0.2320682637723589,208.0,5.46,Seniors
1524,24,Male,117562,12,5.1,129,0.63,False,1,904.3230769230769,0.10207379935693506,657.9,7.5600000000000005,Gen Z
1525,27,Female,36523,43,3.7,4,0.98,False,0,7304.6,1.1773403061084795,14.8,42.14,Millennials
1526,62,Female,86960,51,1.5,39,0.31,True,0,2174.0,0.5864765409383624,58.5,15.81,Seniors
1527,34,Male,137637,37,2.8,54,0.46,False,1,2502.490909090909,0.2688230635657563,151.2,17.02,Millennials
1528,43,Male,39552,46,9.5,161,0.67,False,1,244.14814814814815,1.1630258899676376,1529.5,30.82,Gen X
1529,38,Female,143396,53,3.4,33,0.54,False,0,4217.529411764706,0.36960584674607383,112.2,28.62,Millennials
1530,45,Female,30808,88,2.1,20,0.84,False,0,1467.047619047619,2.856400934822124,42.0,73.92,Gen X
1531,63,Male,124347,80,4.9,16,0.76,True,1,7314.529411764706,0.6433609174326682,78.4,60.8,Seniors
1532,19,Female,92525,13,3.4,149,0.06,False,0,616.8333333333334,0.14050256687381787,506.59999999999997,0.78,Gen Z
1533,60,Female,43620,89,0.8,173,1.0,True,0,250.68965517241378,2.040348464007336,138.4,89.0,Gen X
1534,18,Female,124565,54,3.6,127,0.75,True,0,973.1640625,0.4335086099626701,457.2,40.5,Gen Z
1535,68,Male,20887,57,5.7,87,0.86,False,1,237.35227272727272,2.7289701728347775,495.90000000000003,49.019999999999996,Seniors
1536,53,Male,51802,4,5.7,82,0.65,False,1,624.1204819277109,0.07721709586502451,467.40000000000003,2.6,Gen X
1537,68,Male,105024,75,3.9,62,0.86,True,1,1667.047619047619,0.7141224862888482,241.79999999999998,64.5,Seniors
1538,43,Female,115549,96,4.7,31,0.11,False,0,3610.90625,0.8308163636206285,145.70000000000002,10.56,Gen X
1539,46,Female,134737,49,9.7,42,0.35,False,0,3133.4186046511627,0.3636714488225209,407.4,17.15,Gen X
1540,38,Male,138639,7,4.1,12,0.88,False,1,10664.538461538461,0.05049084312495041,49.199999999999996,6.16,Millennials
1541,28,Male,138248,11,3.0,65,0.2,False,1,2094.6666666666665,0.07956715467854869,195.0,2.2,Millennials
1542,57,Male,101938,92,2.8,73,0.08,True,1,1377.5405405405406,0.9025093684396398,204.39999999999998,7.36,Gen X
1543,28,Female,106741,54,4.8,131,0.79,False,0,808.6439393939394,0.5058974527126409,628.8,42.660000000000004,Millennials
1544,53,Male,141028,87,7.7,115,0.84,False,1,1215.7586206896551,0.6168987718750887,885.5,73.08,Gen X
1545,66,Male,142746,45,2.5,137,0.16,True,1,1034.391304347826,0.31524526081291243,342.5,7.2,Seniors
1546,56,Female,46049,23,7.2,106,0.85,True,0,430.3644859813084,0.4994679580446915,763.2,19.55,Gen X
1547,57,Female,97789,28,0.7,179,0.69,False,0,543.2722222222222,0.2863307733998712,125.3,19.32,Gen X
1548,52,Female,104526,57,4.5,16,0.52,True,0,6148.588235294118,0.5453188680328339,72.0,29.64,Gen X
1549,51,Male,27846,26,7.9,78,0.83,False,1,352.4810126582278,0.9337068160597572,616.2,21.58,Gen X
1550,64,Female,110563,25,3.7,125,0.42,True,0,877.484126984127,0.22611542740338086,462.5,10.5,Seniors
1551,41,Female,124736,54,5.9,131,0.19,False,0,944.969696969697,0.4329143150333504,772.9000000000001,10.26,Gen X
1552,39,Male,66220,29,2.4,152,0.28,False,1,432.81045751633985,0.4379341588643914,364.8,8.120000000000001,Millennials
1553,22,Female,66163,83,7.5,141,0.51,True,0,465.9366197183099,1.2544775781025648,1057.5,42.33,Gen Z
1554,50,Male,23765,97,1.0,130,0.53,False,1,181.41221374045801,4.081632653061225,130.0,51.410000000000004,Gen X
1555,53,Male,137126,36,8.6,199,0.81,True,1,685.63,0.26253226959147064,1711.3999999999999,29.160000000000004,Gen X
1556,64,Female,101486,14,2.4,112,0.79,False,0,898.1061946902655,0.13795006207752794,268.8,11.06,Seniors
1557,37,Female,65270,78,8.8,127,0.58,True,0,509.921875,1.1950360042898729,1117.6000000000001,45.239999999999995,Millennials
1558,36,Female,95277,35,3.8,21,0.78,True,0,4330.772727272727,0.3673499375505106,79.8,27.3,Millennials
1559,52,Female,108278,30,7.4,147,0.19,False,0,731.6081081081081,0.2770645929921129,1087.8,5.7,Gen X
1560,69,Female,146354,92,3.5,89,0.05,True,0,1626.1555555555556,0.6286128155021387,311.5,4.6000000000000005,Seniors
1561,60,Female,110239,17,9.1,47,0.87,False,0,2296.6458333333335,0.15421039740926532,427.7,14.79,Gen X
1562,34,Male,124245,67,1.7,150,0.08,True,1,822.8145695364238,0.5392571129622923,255.0,5.36,Millennials
1563,62,Male,142332,80,2.2,161,0.25,False,1,878.5925925925926,0.5620661551864654,354.20000000000005,20.0,Seniors
1564,60,Female,123159,30,5.2,160,0.7,True,0,764.9627329192547,0.24358755754756048,832.0,21.0,Gen X
1565,51,Male,42931,93,1.3,192,0.41,False,1,222.44041450777203,2.1662668002142973,249.60000000000002,38.129999999999995,Gen X
1566,26,Female,109116,45,2.4,85,0.88,False,0,1268.7906976744187,0.41240514681623225,204.0,39.6,Millennials
1567,43,Male,140599,79,9.5,167,0.3,False,1,836.8988095238095,0.5618816634542209,1586.5,23.7,Gen X
1568,19,Male,75633,89,9.8,128,0.01,False,1,586.3023255813954,1.1767350230719396,1254.4,0.89,Gen Z
1569,26,Male,100702,51,4.1,72,0.3,True,1,1379.4794520547946,0.5064447578002423,295.2,15.299999999999999,Millennials
1570,26,Female,71913,47,9.3,42,0.58,False,0,1672.3953488372092,0.6535675051798702,390.6,27.259999999999998,Millennials
1571,57,Male,139144,53,5.7,9,0.38,False,1,13914.4,0.38090036221468404,51.300000000000004,20.14,Gen X
1572,34,Female,114776,64,3.1,25,0.53,False,0,4414.461538461538,0.557607862270858,77.5,33.92,Millennials
1573,18,Male,45991,38,7.2,2,0.88,False,1,15330.333333333334,0.8262486138592333,14.4,33.44,Gen Z
1574,42,Male,141049,64,6.8,19,0.91,False,1,7052.45,0.45374302547341705,129.2,58.24,Gen X
1575,60,Male,74845,87,9.9,20,0.27,True,1,3564.0476190476193,1.1624022980827042,198.0,23.490000000000002,Gen X
1576,57,Male,124092,89,3.0,70,0.46,True,1,1747.774647887324,0.7172098120749122,210.0,40.940000000000005,Gen X
1577,59,Male,118505,7,6.9,17,0.55,False,1,6583.611111111111,0.05906923758491203,117.30000000000001,3.8500000000000005,Gen X
1578,42,Female,75312,22,1.0,124,0.95,False,0,602.496,0.2921181219460378,124.0,20.9,Gen X
1579,56,Female,30561,81,1.6,89,1.0,False,0,339.56666666666666,2.6504368312555218,142.4,81.0,Gen X
1580,52,Male,36901,82,0.5,196,0.24,False,1,187.31472081218274,2.2221620010297825,98.0,19.68,Gen X
1581,20,Male,126041,41,10.0,94,0.73,False,1,1326.7473684210527,0.32529097674566215,940.0,29.93,Gen Z
1582,67,Male,115556,74,8.1,84,0.38,True,1,1359.4823529411765,0.640382152376337,680.4,28.12,Seniors
1583,54,Male,82875,10,8.0,131,0.01,False,1,627.8409090909091,0.12066365007541478,1048.0,0.1,Gen X
1584,61,Female,45917,57,5.3,87,0.01,True,0,521.7840909090909,1.2413702985822244,461.09999999999997,0.5700000000000001,Seniors
1585,61,Male,82120,7,3.4,51,0.46,False,1,1579.2307692307693,0.08524111056989771,173.4,3.22,Seniors
1586,68,Female,21988,50,1.9,82,0.49,False,0,264.9156626506024,2.2739676187011097,155.79999999999998,24.5,Seniors
1587,47,Male,133745,91,3.2,154,0.02,False,1,862.8709677419355,0.6803992672623276,492.8,1.82,Gen X
1588,55,Female,130041,52,4.1,184,0.69,False,0,702.9243243243243,0.39987388592828416,754.4,35.879999999999995,Gen X
1589,51,Male,148467,33,7.7,192,0.29,False,1,769.259067357513,0.2222716159146477,1478.4,9.569999999999999,Gen X
1590,29,Male,147400,1,5.6,8,0.56,True,1,16377.777777777777,0.0067842605156037995,44.8,0.56,Millennials
1591,36,Female,34256,53,1.2,165,0.3,False,0,206.36144578313252,1.5471742176553012,198.0,15.899999999999999,Millennials
1592,54,Male,138490,60,0.7,121,0.17,True,1,1135.1639344262296,0.43324427756516715,84.69999999999999,10.200000000000001,Gen X
1593,61,Male,107728,34,1.5,155,0.41,False,1,690.5641025641025,0.3156096836477053,232.5,13.94,Seniors
1594,66,Male,146155,4,4.4,173,0.23,False,1,839.971264367816,0.02736820498785536,761.2,0.92,Seniors
1595,34,Female,48230,17,9.4,4,0.53,False,0,9646.0,0.352477710968277,37.6,9.01,Millennials
1596,27,Male,125466,4,6.6,86,0.2,False,1,1442.1379310344828,0.03188114708367207,567.6,0.8,Millennials
1597,66,Male,79778,43,8.1,128,0.51,False,1,618.4341085271318,0.5389957131038632,1036.8,21.93,Seniors
1598,64,Female,65833,90,4.9,110,0.16,False,0,593.0900900900901,1.3670955295976182,539.0,14.4,Seniors
1599,29,Female,42625,4,3.9,99,0.67,False,0,426.25,0.093841642228739,386.09999999999997,2.68,Millennials
1600,33,Female,52088,1,1.5,37,0.75,False,0,1370.7368421052631,0.019198279834126863,55.5,0.75,Millennials
1601,41,Male,99650,71,8.8,71,0.11,False,1,1384.0277777777778,0.7124937280481686,624.8000000000001,7.81,Gen X
1602,36,Male,61167,94,7.9,33,0.47,False,1,1799.0294117647059,1.5367763663413279,260.7,44.18,Millennials
1603,25,Male,123937,50,2.1,31,0.07,False,1,3873.03125,0.403430775313264,65.10000000000001,3.5000000000000004,Gen Z
1604,48,Female,91291,73,5.4,183,0.6,True,0,496.1467391304348,0.7996407093798951,988.2,43.8,Gen X
1605,38,Male,85303,61,5.1,125,0.26,False,1,677.0079365079365,0.715097944972627,637.5,15.860000000000001,Millennials
1606,34,Male,96361,35,6.4,12,0.53,True,1,7412.384615384615,0.3632174842519276,76.80000000000001,18.55,Millennials
1607,40,Female,108229,8,9.5,11,0.52,False,0,9019.083333333334,0.07391734193238411,104.5,4.16,Millennials
1608,54,Female,24117,24,6.0,88,0.92,True,0,270.97752808988764,0.995148650329643,528.0,22.080000000000002,Gen X
1609,33,Female,110265,83,5.6,72,0.55,False,0,1510.4794520547946,0.7527320545957467,403.2,45.650000000000006,Millennials
1610,23,Female,148938,36,1.0,32,0.58,True,0,4513.272727272727,0.24171131611811628,32.0,20.88,Gen Z
1611,25,Female,117718,50,1.1,57,0.4,False,0,2029.6206896551723,0.42474387944069725,62.7,20.0,Gen Z
1612,42,Male,80710,43,2.3,166,0.95,True,1,483.2934131736527,0.5327716515921199,381.79999999999995,40.85,Gen X
1613,35,Female,114426,27,0.8,188,0.78,False,0,605.4285714285714,0.23596035865974516,150.4,21.060000000000002,Millennials
1614,42,Male,114876,32,7.6,86,0.29,False,1,1320.4137931034484,0.2785612312406421,653.6,9.28,Gen X
1615,29,Male,87054,78,7.4,19,0.84,False,1,4352.7,0.8959955889447929,140.6,65.52,Millennials
1616,32,Female,50949,18,1.8,116,0.43,False,0,435.46153846153845,0.35329447094152977,208.8,7.74,Millennials
1617,43,Female,42547,28,8.4,184,0.83,False,0,229.9837837837838,0.6580957529320516,1545.6000000000001,23.24,Gen X
1618,58,Female,101882,29,2.0,14,0.82,False,0,6792.133333333333,0.28464301839382816,28.0,23.779999999999998,Gen X
1619,62,Male,88136,16,3.4,33,0.19,False,1,2592.235294117647,0.18153762367250612,112.2,3.04,Seniors
1620,43,Female,131541,99,2.9,10,0.7,True,0,11958.272727272728,0.7526170547585924,29.0,69.3,Gen X
1621,64,Female,136883,47,4.0,80,0.29,False,0,1689.9135802469136,0.3433589269668257,320.0,13.629999999999999,Seniors
1622,49,Female,84619,59,2.9,192,0.3,True,0,438.440414507772,0.6972429359836443,556.8,17.7,Gen X
1623,27,Female,81842,31,5.1,64,0.3,False,0,1259.1076923076923,0.3787786222233083,326.4,9.299999999999999,Millennials
1624,33,Female,114803,4,4.4,190,0.73,False,0,601.062827225131,0.03484229506197573,836.0000000000001,2.92,Millennials
1625,24,Male,121858,37,9.9,68,0.23,True,1,1766.0579710144928,0.30363209637446864,673.2,8.51,Gen Z
1626,34,Male,46990,17,1.0,92,0.0,True,1,505.26881720430106,0.36177910193658225,92.0,0.0,Millennials
1627,40,Male,36193,39,1.9,125,0.72,True,1,287.24603174603175,1.0775564335645014,237.5,28.08,Millennials
1628,43,Female,50109,48,1.0,171,0.17,False,0,291.3313953488372,0.957911752379812,171.0,8.16,Gen X
1629,38,Female,39233,46,6.4,80,0.1,False,0,484.358024691358,1.1724823490428975,512.0,4.6000000000000005,Millennials
1630,39,Female,133557,90,1.0,59,0.24,False,0,2225.95,0.6738695837732204,59.0,21.599999999999998,Millennials
1631,24,Male,101730,48,8.4,180,0.38,False,1,562.0441988950276,0.4718372161604247,1512.0,18.240000000000002,Gen Z
1632,31,Female,148133,39,5.4,97,0.48,False,0,1511.561224489796,0.26327692006507664,523.8000000000001,18.72,Millennials
1633,32,Female,54510,4,5.5,19,0.04,True,0,2725.5,0.0733810310034856,104.5,0.16,Millennials
1634,24,Female,21306,30,5.8,149,0.97,True,0,142.04,1.4080540692762602,864.1999999999999,29.099999999999998,Gen Z
1635,26,Male,23849,30,2.1,22,0.72,False,1,1036.9130434782608,1.2579143779613402,46.2,21.599999999999998,Millennials
1636,68,Female,32360,22,2.4,9,0.32,False,0,3236.0,0.6798516687268232,21.599999999999998,7.04,Seniors
1637,65,Male,131072,75,3.5,9,0.32,True,1,13107.2,0.57220458984375,31.5,24.0,Seniors
1638,25,Female,142207,66,6.1,27,0.45,False,0,5078.821428571428,0.4641121745061776,164.7,29.7,Gen Z
1639,67,Male,114767,12,2.5,17,0.63,False,1,6375.944444444444,0.10455967307675551,42.5,7.5600000000000005,Seniors
1640,40,Male,65800,94,1.6,172,0.15,False,1,380.3468208092485,1.4285714285714286,275.2,14.1,Millennials
1641,46,Male,148442,36,9.7,45,0.19,False,1,3227.0,0.24251896363562872,436.49999999999994,6.84,Gen X
1642,35,Female,56963,18,0.7,8,0.86,True,0,6329.222222222223,0.315994592981409,5.6,15.48,Millennials
1643,48,Female,74330,90,8.1,146,0.26,False,0,505.6462585034014,1.2108166285483655,1182.6,23.400000000000002,Gen X
1644,47,Male,71707,53,8.0,125,0.38,False,1,569.1031746031746,0.7391189144713906,1000.0,20.14,Gen X
1645,69,Male,38689,71,3.3,123,0.87,False,1,312.008064516129,1.8351469409909793,405.9,61.77,Seniors
1646,56,Female,49084,1,1.8,33,0.66,True,0,1443.6470588235295,0.020373237714937657,59.4,0.66,Gen X
1647,52,Female,60387,58,1.9,1,0.34,True,0,30193.5,0.9604716246874327,1.9,19.720000000000002,Gen X
1648,35,Male,94816,90,7.1,6,0.68,False,1,13545.142857142857,0.9492068849139386,42.599999999999994,61.2,Millennials
1649,59,Female,22642,87,6.6,41,0.02,False,0,539.0952380952381,3.8424167476371345,270.59999999999997,1.74,Gen X
1650,56,Female,62137,90,7.9,183,0.74,False,0,337.70108695652175,1.4484123790978,1445.7,66.6,Gen X
1651,34,Female,99832,6,9.4,5,0.49,False,0,16638.666666666668,0.06010096962897668,47.0,2.94,Millennials
1652,31,Female,75561,70,7.1,187,0.81,False,0,401.92021276595744,0.9264038326649991,1327.7,56.7,Millennials
1653,48,Male,82260,44,2.0,80,0.95,False,1,1015.5555555555555,0.5348893751519572,160.0,41.8,Gen X
1654,41,Female,35438,72,2.8,18,0.93,False,0,1865.157894736842,2.031717365539816,50.4,66.96000000000001,Gen X
1655,52,Female,68442,24,8.5,177,0.91,False,0,384.5056179775281,0.35066187428771806,1504.5,21.84,Gen X
1656,61,Male,123061,86,2.5,82,0.51,False,1,1482.6626506024097,0.6988404124783644,205.0,43.86,Seniors
1657,62,Male,22994,19,1.2,65,0.36,True,1,348.3939393939394,0.8263025136992259,78.0,6.84,Seniors
1658,51,Female,143439,18,7.2,83,0.47,False,0,1707.607142857143,0.12548888377637882,597.6,8.459999999999999,Gen X
1659,20,Female,145844,95,4.3,182,0.69,False,0,796.9617486338798,0.6513809275664408,782.6,65.55,Gen Z
1660,54,Female,133530,30,9.2,189,0.88,True,0,702.7894736842105,0.2246686137946529,1738.8,26.4,Gen X
1661,60,Female,119575,42,6.7,136,0.21,False,0,872.8102189781022,0.35124398912816224,911.2,8.82,Gen X
1662,57,Male,21813,33,1.4,131,0.92,True,1,165.25,1.51285930408472,183.39999999999998,30.360000000000003,Gen X
1663,43,Male,113027,74,9.5,25,0.82,False,1,4347.192307692308,0.654710821308183,237.5,60.68,Gen X
1664,40,Male,143489,12,3.0,69,0.98,False,1,2049.842857142857,0.08363010404978778,207.0,11.76,Millennials
1665,61,Female,104381,94,3.7,183,0.88,True,0,567.2880434782609,0.9005470344219734,677.1,82.72,Seniors
1666,56,Female,138808,27,4.3,168,0.28,False,0,821.3491124260355,0.1945132845369143,722.4,7.5600000000000005,Gen X
1667,32,Female,75276,39,1.0,82,0.11,True,0,906.9397590361446,0.51809341622828,82.0,4.29,Millennials
1668,66,Female,61243,9,5.2,178,0.11,False,0,342.13966480446925,0.14695557043253923,925.6,0.99,Seniors
1669,21,Male,82912,21,1.7,117,0.29,False,1,702.6440677966102,0.2532805866460826,198.9,6.09,Gen Z
1670,46,Male,80272,76,4.3,95,0.61,False,1,836.1666666666666,0.9467809447877218,408.5,46.36,Gen X
1671,39,Female,122700,29,3.8,33,0.8,False,0,3608.823529411765,0.23634881825590873,125.39999999999999,23.200000000000003,Millennials
1672,42,Male,62051,33,7.8,111,0.9,False,1,554.0267857142857,0.5318205991845417,865.8,29.7,Gen X
1673,30,Female,98854,62,8.1,146,0.62,False,0,672.4761904761905,0.6271875695470087,1182.6,38.44,Millennials
1674,35,Female,102736,15,2.0,125,0.01,False,0,815.3650793650794,0.1460052951253699,250.0,0.15,Millennials
1675,50,Male,141992,2,4.0,185,0.19,False,1,763.3978494623656,0.014085300580314384,740.0,0.38,Gen X
1676,33,Female,142019,52,4.0,16,0.1,True,0,8354.058823529413,0.36614819143917365,64.0,5.2,Millennials
1677,62,Female,85618,44,1.9,80,0.36,False,0,1057.0123456790122,0.5139106262701768,152.0,15.84,Seniors
1678,59,Male,21920,54,8.1,38,0.5,True,1,562.0512820512821,2.4635036496350367,307.8,27.0,Gen X
1679,61,Female,126121,18,7.2,169,0.04,False,0,741.8882352941176,0.14272008626636326,1216.8,0.72,Seniors
1680,19,Female,97219,3,2.3,135,0.35,False,0,714.8455882352941,0.03085816558491653,310.5,1.0499999999999998,Gen Z
1681,52,Male,96872,7,4.0,78,0.18,True,1,1226.2278481012659,0.07226030225452143,312.0,1.26,Gen X
1682,59,Female,101132,43,1.5,181,0.65,False,0,555.6703296703297,0.4251868844678242,271.5,27.95,Gen X
1683,51,Male,22093,82,6.5,63,0.46,False,1,345.203125,3.7115828542977414,409.5,37.72,Gen X
1684,47,Female,32905,38,1.7,112,0.5,False,0,291.1946902654867,1.1548396900167148,190.4,19.0,Gen X
1685,30,Male,141759,37,9.9,89,0.43,False,1,1575.1,0.26100635585747645,881.1,15.91,Millennials
1686,30,Male,44351,58,7.9,160,0.96,False,1,275.472049689441,1.3077495434150301,1264.0,55.68,Millennials
1687,35,Male,50981,33,4.2,38,0.21,True,1,1307.2051282051282,0.6472999745003041,159.6,6.93,Millennials
1688,49,Female,93903,59,6.0,150,0.52,False,0,621.8741721854304,0.6283079347837662,900.0,30.68,Gen X
1689,49,Male,90821,95,9.2,144,0.74,True,1,626.351724137931,1.0460135871659637,1324.8,70.3,Gen X
1690,52,Male,129200,11,5.8,52,0.56,False,1,2437.735849056604,0.08513931888544891,301.59999999999997,6.16,Gen X
1691,56,Male,123241,68,2.2,29,0.93,False,1,4108.033333333334,0.5517644290455287,63.800000000000004,63.24,Gen X
1692,63,Male,102289,82,4.1,144,0.38,False,1,705.4413793103448,0.8016502263195456,590.4,31.16,Seniors
1693,69,Male,136506,68,8.5,76,0.46,True,1,1772.8051948051948,0.498146601614581,646.0,31.28,Seniors
1694,46,Female,104021,98,6.6,145,0.09,True,0,712.472602739726,0.9421174570519414,957.0,8.82,Gen X
1695,66,Female,98513,93,6.7,64,0.61,False,0,1515.5846153846153,0.9440378427212652,428.8,56.73,Seniors
1696,46,Female,39874,88,8.7,91,0.29,False,0,433.4130434782609,2.2069518984802126,791.6999999999999,25.52,Gen X
1697,61,Female,70931,22,9.0,89,0.16,False,0,788.1222222222223,0.31016057859046114,801.0,3.52,Seniors
1698,33,Female,27674,66,9.2,13,0.54,False,0,1976.7142857142858,2.3849100238491,119.6,35.64,Millennials
1699,61,Female,70516,44,1.4,72,0.53,False,0,965.972602739726,0.6239718645413806,100.8,23.32,Seniors
1700,64,Female,141982,6,5.7,184,0.08,True,0,767.4702702702702,0.042258877885929205,1048.8,0.48,Seniors
1701,27,Male,148408,42,7.5,5,0.7,False,1,24734.666666666668,0.2830036116651393,37.5,29.4,Millennials
1702,47,Female,114574,25,7.7,12,0.62,True,0,8813.384615384615,0.21819959153036467,92.4,15.5,Gen X
1703,42,Male,80686,57,6.3,169,0.19,False,1,474.6235294117647,0.7064422576407308,1064.7,10.83,Gen X
1704,56,Male,114851,85,2.1,3,0.47,False,1,28712.75,0.7400893331359761,6.300000000000001,39.949999999999996,Gen X
1705,37,Female,89212,55,8.1,33,0.72,False,0,2623.8823529411766,0.6165089898219971,267.3,39.6,Millennials
1706,22,Male,22426,16,7.3,121,0.53,True,1,183.81967213114754,0.7134575938642647,883.3,8.48,Gen Z
1707,18,Male,142952,95,1.3,50,0.4,True,1,2802.9803921568628,0.6645587330012871,65.0,38.0,Gen Z
1708,47,Male,110009,14,4.9,184,0.32,False,1,594.6432432432432,0.12726231490150805,901.6,4.48,Gen X
1709,66,Male,88498,39,2.2,137,0.61,False,1,641.2898550724638,0.44068792515085087,301.40000000000003,23.79,Seniors
1710,20,Female,49943,28,3.7,178,0.94,False,0,279.0111731843575,0.5606391286066116,658.6,26.32,Gen Z
1711,62,Female,86395,96,0.7,29,0.67,False,0,2879.8333333333335,1.1111754152439377,20.299999999999997,64.32000000000001,Seniors
1712,31,Female,64816,92,4.3,39,0.07,False,0,1620.4,1.4194026166378673,167.7,6.44,Millennials
1713,47,Female,24138,51,5.7,91,0.46,True,0,262.3695652173913,2.1128511061396966,518.7,23.46,Gen X
1714,67,Female,120728,49,6.4,100,0.89,False,0,1195.3267326732673,0.40587104896958454,640.0,43.61,Seniors
1715,21,Female,111176,9,6.8,173,0.09,True,0,638.9425287356322,0.08095272360941211,1176.3999999999999,0.8099999999999999,Gen Z
1716,35,Female,95945,58,8.4,17,0.99,False,0,5330.277777777777,0.6045130022408671,142.8,57.42,Millennials
1717,54,Female,24017,45,2.5,56,0.95,False,0,421.35087719298247,1.8736728150893118,140.0,42.75,Gen X
1718,42,Female,30451,22,1.6,46,0.08,True,0,647.8936170212766,0.7224721684016945,73.60000000000001,1.76,Gen X
1719,65,Female,82956,32,8.6,67,0.93,False,0,1219.9411764705883,0.3857466608804668,576.1999999999999,29.76,Seniors
1720,18,Male,113863,69,2.0,197,0.36,True,1,575.0656565656566,0.6059914107304392,394.0,24.84,Gen Z
1721,63,Female,30278,87,9.8,142,0.84,False,0,211.73426573426573,2.873373406433714,1391.6000000000001,73.08,Seniors
1722,32,Male,110480,69,8.5,67,0.42,False,1,1624.7058823529412,0.6245474293989862,569.5,28.98,Millennials
1723,26,Male,63764,42,5.3,23,0.44,True,1,2656.8333333333335,0.6586788783639671,121.89999999999999,18.48,Millennials
1724,32,Male,143030,53,9.8,94,0.63,True,1,1505.578947368421,0.3705516325246452,921.2,33.39,Millennials
1725,66,Male,21134,96,1.4,189,0.77,False,1,111.23157894736842,4.542443456042396,264.59999999999997,73.92,Seniors
1726,41,Female,82943,59,3.4,151,0.03,False,0,545.6776315789474,0.7113318785189829,513.4,1.77,Gen X
1727,21,Male,115667,74,6.6,155,0.59,True,1,741.4551282051282,0.6397676087388797,1023.0,43.66,Gen Z
1728,29,Female,74318,39,3.8,54,0.19,True,0,1351.2363636363636,0.5247719260475255,205.2,7.41,Millennials
1729,54,Female,123423,15,9.3,138,0.35,False,0,887.9352517985611,0.12153326365426217,1283.4,5.25,Gen X
1730,54,Male,123998,71,1.1,77,0.35,True,1,1589.7179487179487,0.5725898804819433,84.7,24.849999999999998,Gen X
1731,60,Female,80128,29,5.7,16,0.47,False,0,4713.411764705882,0.3619209265175719,91.2,13.629999999999999,Gen X
1732,23,Male,108056,3,6.1,41,0.33,False,1,2572.7619047619046,0.027763381950099947,250.1,0.99,Gen Z
1733,56,Male,41869,83,6.7,98,0.11,False,1,422.9191919191919,1.9823735938283695,656.6,9.13,Gen X
1734,63,Female,122468,10,2.9,183,0.15,False,0,665.5869565217391,0.0816539830812947,530.6999999999999,1.5,Seniors
1735,41,Female,137034,92,4.0,128,0.03,True,0,1062.2790697674418,0.671366230278617,512.0,2.76,Gen X
1736,28,Male,25039,29,8.5,61,0.47,False,1,403.85483870967744,1.1581932185790167,518.5,13.629999999999999,Millennials
1737,30,Female,41281,79,2.4,86,0.95,True,0,474.4942528735632,1.9137133305879217,206.4,75.05,Millennials
1738,51,Female,132935,35,8.4,118,0.12,False,0,1117.1008403361345,0.2632865686237635,991.2,4.2,Gen X
1739,42,Female,30442,6,5.8,100,0.95,True,0,301.4059405940594,0.19709611720649103,580.0,5.699999999999999,Gen X
1740,24,Male,93788,12,7.7,49,0.73,True,1,1875.76,0.12794813835458693,377.3,8.76,Gen Z
1741,69,Male,139729,38,7.3,180,0.64,False,1,771.9834254143647,0.27195499860444144,1314.0,24.32,Seniors
1742,21,Female,47586,77,2.5,2,0.65,False,0,15862.0,1.6181229773462784,5.0,50.050000000000004,Gen Z
1743,25,Female,73053,93,5.9,120,0.83,False,0,603.7438016528926,1.273048334770646,708.0,77.19,Gen Z
1744,37,Female,70489,19,8.7,178,0.11,True,0,393.7932960893855,0.2695456028600207,1548.6,2.09,Millennials
1745,46,Female,103104,67,4.6,123,0.5,True,0,831.483870967742,0.6498292985723153,565.8,33.5,Gen X
1746,68,Female,106346,8,9.7,86,0.7,False,0,1222.367816091954,0.07522614860925658,834.1999999999999,5.6,Seniors
1747,62,Male,87087,8,4.8,171,0.59,True,1,506.31976744186045,0.09186216082767806,820.8,4.72,Seniors
1748,63,Female,32625,84,1.9,77,0.83,False,0,418.2692307692308,2.574712643678161,146.29999999999998,69.72,Seniors
1749,27,Male,54397,47,4.2,136,0.07,False,1,397.05839416058393,0.8640182362997959,571.2,3.2900000000000005,Millennials
1750,60,Female,78671,4,9.5,59,0.69,True,0,1311.1833333333334,0.050844656862122,560.5,2.76,Gen X
1751,51,Male,136214,51,3.5,193,0.53,False,1,702.1340206185567,0.3744108535099182,675.5,27.03,Gen X
